Day;Month;Year;bedrooms;bathrooms;kvm_living;kvm_lot;floors;waterfront;view;condition;grade;kvm_above;kvm_basement;yr_built;yr_renovated;zipcode;lat;long;kvm_living15;kvm_lot15;price_nok
21;11;2014;6;2.75;273;683;1.0;0;0;3;8;165;108;1978;0;98023;47.3103;-122.339;197;765;2507400
20;11;2014;2;1.0;93;948;1.0;0;0;3;6;93;0;1961;0;98024;47.5687;-121.899;107;1273;1695480
2;9;2014;3;1.5;230;491;1.5;0;0;5;7;151;80;1947;0;98108;47.5575;-122.303;194;446;3781000
10;6;2014;5;4.0;349;2605;2.0;0;0;3;10;349;0;1983;0;98033;47.6489;-122.183;319;3261;8159000
9;4;2015;3;2.0;206;8761;1.0;0;0;5;7;152;54;1976;0;98010;47.3459;-121.95;192;7442;3311360
20;3;2015;4;1.0;183;440;1.5;0;0;3;7;155;28;1904;2005;98122;47.6136;-122.303;140;440;3263600
1;7;2014;3;3.5;356;20558;2.0;0;0;3;10;328;28;1993;0;98077;47.7641;-122.023;271;13800;6368000
29;5;2014;6;2.5;410;1304;1.0;0;2;4;9;218;191;1965;0;98003;47.3376;-122.324;242;1300;3757120
8;12;2014;3;1.75;133;790;1.0;0;0;4;7;133;0;1968;0;98003;47.3173;-122.319;111;803;1791000
1;10;2014;2;1.0;77;557;1.0;0;0;3;6;77;0;1940;0;98126;47.5308;-122.376;77;461;1671600
27;1;2015;2;1.0;133;465;1.5;0;0;2;7;133;0;1925;0;98115;47.6727;-122.299;135;348;3621800
27;4;2015;3;1.0;121;773;1.0;0;0;4;6;121;0;1954;0;98002;47.3221;-122.216;117;773;1791000
26;8;2014;2;1.0;96;284;1.0;0;2;4;7;73;22;1918;0;98103;47.6779;-122.353;129;284;3820800
12;2;2015;3;2.5;255;1103;2.0;0;0;3;9;255;0;1990;0;98023;47.3076;-122.395;239;964;2889480
29;9;2014;4;2.5;339;776;1.0;1;4;3;9;170;169;2000;0;98074;47.6338;-122.072;290;1750;19104000
26;2;2015;2;1.5;67;476;1.0;0;0;3;6;67;0;1954;0;98106;47.5218;-122.357;107;238;1440760
14;3;2015;4;2.0;187;679;1.0;0;0;4;7;187;0;1976;0;98002;47.2785;-122.213;187;711;1990000
22;4;2015;3;1.75;145;279;1.0;0;0;4;6;72;73;1918;0;98103;47.6846;-122.345;129;279;3828760
23;9;2014;3;2.0;168;670;1.0;0;0;4;7;115;53;1978;0;98032;47.3656;-122.278;163;670;2069600
13;5;2014;4;2.5;312;714;2.0;0;0;3;9;312;0;2001;0;98058;47.4369;-122.111;284;610;3621800
1;4;2015;3;2.25;140;3365;2.0;0;0;3;8;140;0;1991;0;98045;47.4616;-121.711;161;3365;3303400
21;4;2015;3;1.0;130;329;1.0;0;0;3;7;74;56;1953;0;98118;47.5405;-122.27;151;588;2782020
29;9;2014;3;2.5;161;691;2.0;0;0;3;7;161;0;1987;0;98030;47.3507;-122.178;151;600;1950200
19;5;2014;2;2.0;132;854;1.5;0;2;5;7;132;0;1928;0;98115;47.6979;-122.32;132;633;4716300
20;10;2014;4;1.75;219;708;1.0;0;0;4;7;110;110;1955;0;98106;47.5278;-122.345;177;708;3064600
11;2;2015;3;1.75;147;1064;1.0;0;0;4;7;111;35;1974;0;98059;47.4756;-122.147;144;989;2507400
24;11;2014;3;1.0;114;945;1.0;0;0;3;7;114;0;1979;0;98045;47.4437;-121.772;128;938;2029800
29;8;2014;4;2.5;229;411;2.0;0;0;3;8;229;0;2006;0;98052;47.7048;-122.109;278;526;5516280
2;12;2014;3;1.0;154;409;1.5;0;0;3;8;136;19;1911;0;98112;47.6362;-122.302;154;409;6208800
24;10;2014;3;1.75;118;787;1.0;0;0;4;7;118;0;1960;0;98198;47.4207;-122.29;149;787;1886520
16;12;2014;3;2.25;195;3764;2.0;0;0;3;10;123;72;1979;0;98074;47.6154;-122.047;221;3108;4179000
28;4;2015;2;1.0;72;468;1.0;0;0;3;5;72;0;1930;0;98144;47.5964;-122.299;124;240;3383000
27;10;2014;1;0.75;71;936;1.0;1;4;5;5;71;0;1936;0;98070;47.4683;-122.438;114;1325;2944404
19;5;2014;4;2.5;158;676;2.0;0;0;4;7;158;0;1988;0;98031;47.4045;-122.171;181;694;2308400
29;9;2014;3;1.0;104;994;1.0;0;0;3;7;104;0;1954;0;98106;47.5544;-122.358;105;590;2268600
14;8;2014;2;1.0;99;418;1.0;0;0;3;7;99;0;1937;0;98115;47.6802;-122.29;123;415;3303400
9;4;2015;3;2.5;192;920;1.0;0;0;3;8;132;60;1979;0;98023;47.2988;-122.371;192;766;2169100
4;5;2015;4;3.25;469;1867;1.5;0;2;3;11;441;28;1982;2008;98004;47.6312;-122.223;361;1864;23084000
7;10;2014;4;4.75;493;5328;2.0;0;0;4;11;493;0;1989;0;98077;47.7285;-122.042;388;4408;10865400
1;5;2015;2;1.0;97;700;1.0;0;0;4;7;97;0;1939;0;98133;47.7107;-122.352;134;700;3470560
17;10;2014;3;1.0;158;1058;1.0;0;0;4;7;158;0;1967;0;98003;47.3271;-122.323;125;758;1671600
25;9;2014;3;1.0;121;548;1.0;0;0;3;7;121;0;1961;0;98178;47.5053;-122.255;123;708;1878560
24;11;2014;3;1.75;100;121;1.0;0;0;3;7;54;46;1954;2003;98199;47.6601;-122.4;134;207;2634760
20;3;2015;3;2.5;246;419;2.0;0;0;3;8;246;0;2006;0;98031;47.4145;-122.166;246;458;2905400
27;1;2015;3;2.0;213;1510;1.0;0;0;5;8;213;0;1960;0;98058;47.4672;-122.165;154;978;3582000
13;11;2014;4;2.75;355;2443;2.0;0;0;3;9;265;90;2014;0;98028;47.7618;-122.261;173;1127;6129200
5;5;2015;4;2.5;205;4587;1.0;0;0;3;8;205;0;1997;0;98038;47.3828;-122.071;248;4588;3621800
5;5;2015;3;1.75;222;557;1.0;0;0;3;6;115;107;1908;0;98118;47.5362;-122.268;188;557;3223800
3;7;2014;4;1.75;242;1052;1.0;0;0;4;7;150;92;1969;0;98031;47.3954;-122.206;160;1030;2427004
27;2;2015;2;1.0;80;489;1.0;0;0;3;6;80;0;1931;0;98178;47.5048;-122.272;153;815;1353200
13;5;2015;5;3.0;356;788;2.0;0;1;5;9;244;111;1905;1994;98122;47.6166;-122.287;283;702;16318000
30;6;2014;4;2.5;325;655;2.0;0;0;3;9;325;0;2005;0;98053;47.6811;-122.025;364;731;6208800
10;4;2015;3;3.0;225;1297;1.0;0;0;4;8;162;63;1988;0;98028;47.7486;-122.23;239;1236;2626800
5;9;2014;4;2.5;253;805;2.0;0;0;3;9;253;0;1992;0;98030;47.3846;-122.169;224;753;2945200
17;10;2014;5;2.25;232;1254;1.0;0;0;3;7;172;60;1979;0;98072;47.7564;-122.144;214;906;3717320
9;2;2015;3;1.75;155;624;1.0;0;0;3;7;106;49;1980;0;98034;47.7198;-122.193;155;680;3223800
2;7;2014;5;2.25;269;957;1.0;0;0;3;8;135;135;1985;0;98006;47.5461;-122.151;215;957;5373000
12;8;2014;2;1.0;152;1310;1.0;0;0;4;7;106;46;1954;0;98006;47.5712;-122.143;141;1257;3980000
23;7;2014;4;2.5;176;1465;2.0;0;0;4;7;176;0;1968;0;98166;47.4281;-122.343;224;1417;3104392
24;2;2015;4;1.75;274;838;1.0;0;2;4;8;165;109;1975;0;98034;47.7128;-122.223;197;892;5014800
22;10;2014;4;2.5;201;885;2.0;0;0;3;9;201;0;1992;0;98001;47.3341;-122.255;212;923;2865600
2;10;2014;4;3.0;305;1028;2.0;0;0;3;8;211;94;1986;0;98056;47.5399;-122.181;216;1022;4616800
9;7;2014;3;2.0;183;387;2.0;0;3;5;8;118;65;1929;0;98126;47.5717;-122.375;222;387;4378000
10;7;2014;4;2.5;312;2054;2.0;0;0;3;10;312;0;1994;0;98075;47.5951;-122.017;293;1057;6996840
22;8;2014;3;2.0;123;832;1.0;0;0;3;7;123;0;1993;0;98042;47.3536;-122.144;162;680;2109400
4;3;2015;3;2.5;246;677;2.0;0;0;3;8;246;0;1990;0;98059;47.5084;-122.154;223;671;3554140
2;6;2014;3;1.5;189;825;1.0;0;0;3;7;124;65;1963;0;98108;47.5586;-122.311;199;520;3215840
29;5;2014;3;1.75;148;1107;1.0;0;2;3;7;101;46;1957;0;98188;47.4427;-122.274;151;841;2129300
24;6;2014;4;5.0;423;1732;1.0;1;4;3;10;242;181;2002;0;98074;47.6053;-122.077;423;1812;24477000
11;8;2014;3;2.5;227;709;2.0;0;0;3;8;227;0;1998;0;98003;47.3494;-122.301;233;734;2666600
19;6;2014;3;2.5;180;836;1.0;0;0;4;7;90;90;1948;0;98117;47.6933;-122.393;203;679;4584960
1;4;2015;3;2.5;190;354;2.0;0;0;3;8;190;0;2006;0;98038;47.3537;-122.0;220;426;1660719
15;1;2015;3;2.25;204;813;1.0;0;0;4;7;104;100;1964;0;98166;47.476;-122.337;136;942;2507400
17;2;2015;3;1.75;178;307;1.0;0;0;4;8;89;89;1913;0;98112;47.6239;-122.298;162;372;5771000
3;4;2015;4;2.75;167;720;1.0;0;0;4;8;130;37;1965;0;98177;47.7776;-122.384;167;769;4378000
12;6;2014;4;2.25;203;678;2.0;0;0;3;8;203;0;1984;0;98074;47.6459;-122.058;209;909;4861570
28;2;2015;2;1.0;94;465;1.5;0;0;4;6;94;0;1908;0;98105;47.6692;-122.297;136;465;4383572
8;1;2015;4;2.75;308;982;2.0;0;0;5;8;206;102;1960;0;98056;47.5376;-122.18;253;774;5293400
9;2;2015;4;2.5;220;372;1.5;0;2;5;8;184;36;1928;0;98144;47.601;-122.294;227;534;6638640
23;10;2014;5;1.75;154;7284;1.5;0;0;3;6;154;0;1915;0;98065;47.529;-121.837;154;7284;1599960
2;5;2014;5;2.5;339;841;2.0;0;4;5;10;313;26;1921;0;98119;47.6345;-122.367;268;502;18976640
18;6;2014;4;3.25;399;1124;1.0;0;3;3;11;250;149;1997;0;98006;47.5503;-122.102;359;1045;11016640
9;12;2014;4;3.25;399;1124;1.0;0;3;3;11;250;149;1997;0;98006;47.5503;-122.102;359;1045;11144000
5;11;2014;4;2.25;181;715;1.0;0;0;3;8;125;56;1979;0;98058;47.4441;-122.125;200;683;2427800
8;4;2015;3;2.0;241;1305;1.0;0;0;5;8;160;81;1948;0;98133;47.7357;-122.333;146;758;3876520
11;5;2015;3;2.5;179;6030;1.0;0;0;4;8;179;0;1988;0;98042;47.346;-122.157;218;5342;3104400
23;7;2014;2;1.0;137;359;1.0;0;0;4;7;109;28;1916;0;98103;47.6638;-122.345;146;359;4362080
22;11;2014;4;1.0;74;815;1.0;0;0;3;6;74;0;1943;0;98166;47.48;-122.336;122;815;2139250
13;5;2014;5;2.75;293;661;2.0;0;0;3;9;293;0;2013;0;98052;47.6759;-122.151;145;779;6526404
23;10;2014;3;2.25;189;1505;2.0;0;0;3;8;189;0;1984;0;98027;47.5162;-122.057;247;1668;4139200
21;7;2014;3;2.0;135;1041;1.0;0;0;3;7;135;0;2003;0;98001;47.2639;-122.252;141;884;1830800
2;2;2015;3;1.75;140;952;1.0;0;0;3;7;140;0;1969;0;98023;47.2929;-122.371;140;906;1910400
5;9;2014;2;1.0;115;1123;1.0;0;0;3;6;89;26;1922;1984;98146;47.4957;-122.352;169;693;1846720
11;3;2015;2;1.0;115;1123;1.0;0;0;3;6;89;26;1922;1984;98146;47.4957;-122.352;169;693;1914380
27;10;2014;3;2.5;281;4181;2.0;0;0;3;9;281;0;1987;0;98077;47.7721;-122.093;286;3324;2188801
5;9;2014;4;2.0;190;409;1.5;0;0;4;9;190;0;1922;0;98102;47.644;-122.319;216;511;5890400
28;4;2015;3;1.0;93;709;1.0;0;0;2;7;93;0;1952;0;98166;47.472;-122.344;107;706;1483545
25;7;2014;3;2.25;220;956;1.0;0;0;4;9;148;72;1977;0;98005;47.592;-122.166;232;929;6288400
16;9;2014;4;3.5;260;627;2.0;0;0;3;9;176;85;1951;2002;98105;47.669;-122.275;220;569;7004800
16;4;2015;6;1.75;208;1039;2.0;0;0;4;7;208;0;1955;0;98198;47.42;-122.323;148;739;2220840
29;7;2014;3;2.0;168;978;1.0;0;2;3;8;168;0;1991;0;98022;47.1913;-122.012;177;971;2348200
8;4;2015;2;1.0;99;465;1.0;0;0;3;7;99;0;1924;0;98103;47.6666;-122.331;159;465;5094400
3;7;2014;4;2.0;231;885;2.0;0;0;5;9;231;0;1968;0;98040;47.5639;-122.217;257;885;7482400
7;10;2014;4;2.5;182;487;2.0;0;0;3;7;182;0;2003;0;98038;47.3483;-122.052;167;548;2069600
2;6;2014;3;2.75;272;517;1.0;0;0;3;9;173;99;2004;0;98072;47.7648;-122.164;240;1026;4456804
22;7;2014;4;2.0;140;325;1.5;0;0;5;7;140;0;1911;0;98103;47.6794;-122.357;169;348;6300340
26;8;2014;3;1.75;132;766;1.0;0;0;3;7;132;0;1954;0;98133;47.7535;-122.354;162;743;2109400
1;5;2015;3;1.75;162;1073;1.0;0;0;3;7;162;0;1954;0;98178;47.4945;-122.22;82;7284;1950200
24;4;2015;4;1.75;238;4087;2.0;0;0;4;7;238;0;1962;0;98052;47.6945;-122.093;238;1372;3860600
6;11;2014;4;3.5;282;782;2.0;0;0;3;9;225;58;2010;0;98059;47.5222;-122.157;322;749;5444640
9;9;2014;3;1.75;232;635;1.0;0;0;3;8;121;111;1957;0;98125;47.7222;-122.32;147;807;3383000
17;10;2014;4;1.75;118;1858;1.0;0;0;4;6;118;0;1991;0;98070;47.3796;-122.49;154;1858;2464416
18;7;2014;4;2.5;240;541;2.0;0;0;3;8;240;0;2002;0;98065;47.5374;-121.875;221;541;4395910
23;7;2014;4;1.0;93;663;1.0;0;0;3;6;93;0;1943;0;98178;47.4897;-122.24;95;663;1313400
29;12;2014;4;1.0;93;663;1.0;0;0;3;6;93;0;1943;0;98178;47.4897;-122.24;95;663;1909604
5;12;2014;2;1.0;99;3032;1.0;0;0;4;6;99;0;1930;0;98059;47.4716;-122.078;126;2987;2547200
21;10;2014;3;2.0;129;1251;1.0;0;0;4;7;129;0;1987;0;98030;47.3581;-122.173;160;1122;1644536
16;4;2015;4;1.75;232;714;1.0;0;0;3;7;116;116;1973;0;98155;47.7713;-122.307;190;803;3080520
4;6;2014;1;0.75;52;1126;1.0;0;0;3;4;52;0;1967;0;98014;47.675;-121.854;121;1784;2380040
22;9;2014;4;2.75;211;972;2.0;0;0;3;9;211;0;1965;0;98040;47.5603;-122.222;242;946;6805800
26;1;2015;3;1.0;177;1338;1.0;0;0;4;7;121;56;1954;0;98166;47.4147;-122.337;180;1338;2507400
3;12;2014;2;1.0;92;290;1.0;0;2;5;7;73;19;1907;0;98103;47.68;-122.353;179;290;3482500
24;3;2015;4;1.5;144;1839;1.0;0;0;4;7;98;46;1969;0;98001;47.3117;-122.27;152;2105;2005920
4;6;2014;4;1.75;204;694;1.0;0;0;5;7;102;102;1955;0;98118;47.543;-122.28;149;536;2985000
6;8;2014;4;2.5;177;452;2.0;0;0;3;7;177;0;2005;0;98038;47.3607;-122.034;187;473;2388000
6;10;2014;4;1.0;163;892;1.5;0;0;4;7;163;0;1954;0;98006;47.5759;-122.137;163;978;3343200
5;5;2014;3;1.0;124;7244;1.0;0;0;3;7;124;0;1928;1954;98033;47.6891;-122.159;124;1643;7164000
5;8;2014;3;2.5;227;534;2.0;0;2;3;9;184;43;2000;0;98116;47.565;-122.381;141;534;5412004
5;6;2014;3;2.5;152;2784;2.0;0;0;3;7;152;0;1992;0;98053;47.6359;-121.974;147;2638;3685480
28;8;2014;5;2.5;256;1054;2.0;0;0;4;9;256;0;1978;0;98059;47.4769;-122.141;229;1054;3024800
10;12;2014;4;2.5;169;735;2.0;0;0;3;7;169;0;1994;0;98038;47.3845;-122.029;169;759;2622820
19;8;2014;3;2.5;196;521;1.0;0;0;3;8;124;72;2013;0;98033;47.6743;-122.184;190;870;4815402
17;9;2014;5;2.5;282;889;1.0;0;2;4;8;152;130;1966;0;98006;47.5651;-122.164;271;818;6328200
30;1;2015;3;2.0;171;3757;2.0;0;0;3;7;171;0;1994;0;98045;47.4853;-121.709;128;4092;3701400
26;3;2015;4;2.5;278;966;2.0;0;0;3;9;278;0;2002;0;98166;47.4508;-122.359;199;1621;5357080
1;10;2014;4;2.5;327;1433;2.0;0;0;3;10;327;0;1991;0;98074;47.6375;-122.016;316;1993;6447600
23;4;2015;4;2.75;227;6449;1.0;0;0;4;8;177;49;1989;0;98075;47.5944;-122.042;257;2263;6248600
20;11;2014;4;3.0;194;697;1.0;0;0;3;7;127;67;1986;0;98056;47.4888;-122.182;168;711;2690480
4;12;2014;3;2.25;133;671;2.0;0;0;3;7;133;0;1993;0;98056;47.5112;-122.19;133;671;2228800
1;10;2014;4;2.25;203;999;1.0;0;0;5;7;102;100;1954;0;98133;47.7711;-122.341;168;644;2507400
24;3;2015;4;2.25;203;999;1.0;0;0;5;7;102;100;1954;0;98133;47.7711;-122.341;168;644;4218800
23;12;2014;5;3.0;321;921;2.0;0;0;3;9;321;0;2004;0;98023;47.2813;-122.345;266;903;3024800
11;8;2014;3;2.25;135;703;2.0;0;0;3;7;135;0;1994;0;98056;47.5038;-122.189;153;708;2364120
20;5;2014;4;2.5;300;681;2.0;0;0;3;10;300;0;2004;0;98075;47.5823;-121.97;323;692;5810800
9;6;2014;3;1.75;152;1254;1.0;0;0;3;7;103;49;1940;0;98125;47.7164;-122.304;164;1171;3582000
27;10;2014;3;3.0;148;720;1.0;0;0;3;7;98;49;1997;0;98038;47.3624;-122.045;156;697;2189000
29;4;2015;4;2.0;188;265;2.0;0;0;3;7;188;0;1960;0;98115;47.6831;-122.329;177;290;4736200
21;4;2015;3;1.5;121;311;1.5;0;0;3;7;121;0;1904;2014;98144;47.592;-122.307;148;239;3462600
16;9;2014;2;1.5;128;19506;1.0;0;0;1;6;128;0;1954;0;98011;47.7461;-122.195;291;1846;2149200
5;8;2014;3;3.0;375;1332;2.0;0;0;3;10;281;94;1986;0;98077;47.7268;-122.06;312;1314;7562000
13;3;2015;4;2.25;198;496;2.0;0;0;3;7;198;0;2001;0;98019;47.7237;-121.959;214;644;3096440
21;1;2015;4;2.25;237;725;1.0;0;0;3;8;147;90;1968;0;98052;47.6283;-122.095;225;748;4457600
28;7;2014;5;3.5;446;1392;2.0;0;2;3;11;323;123;1998;0;98006;47.5543;-122.148;376;1766;10746000
11;11;2014;4;2.25;233;1076;2.0;0;0;4;8;233;0;1969;0;98040;47.5483;-122.226;228;900;6360040
25;6;2014;3;2.0;131;892;1.0;0;0;4;7;131;0;1983;0;98072;47.7591;-122.146;131;892;2909380
15;5;2014;3;2.0;153;683;1.0;0;0;3;7;108;46;1979;0;98058;47.4612;-122.169;159;683;2008706
5;9;2014;4;2.5;197;1280;2.0;0;0;3;8;197;0;1993;0;98146;47.4987;-122.365;175;1115;3215442
1;8;2014;4;1.5;190;996;1.0;0;0;3;7;128;61;1954;0;98177;47.772;-122.358;150;931;3064600
10;12;2014;4;1.0;144;708;1.5;0;0;3;7;144;0;1957;0;98106;47.5287;-122.35;135;708;2746200
17;9;2014;3;2.75;184;291;2.0;0;0;4;9;184;0;1979;0;98008;47.6109;-122.114;181;265;3900400
18;6;2014;3;2.5;149;2506;2.0;0;0;3;8;149;0;2005;0;98019;47.7736;-121.901;166;2577;2626800
12;5;2014;4;2.75;307;1123;2.0;0;0;3;8;307;0;1953;0;98004;47.6294;-122.218;295;1137;7378920
28;7;2014;4;2.5;357;1544;2.0;0;1;4;10;357;0;1983;0;98040;47.5634;-122.213;334;1538;8899280
30;4;2015;2;1.0;113;929;1.0;0;0;5;7;113;0;1950;0;98028;47.7405;-122.241;186;892;2626800
9;3;2015;5;2.25;253;818;1.0;0;0;4;7;139;113;1958;0;98008;47.5976;-122.118;196;818;4218800
23;6;2014;4;2.0;180;2378;1.0;0;0;1;8;180;0;1962;0;98006;47.5722;-122.129;186;936;2905400
19;6;2014;3;2.5;201;279;1.5;0;0;3;7;117;84;1909;2011;98118;47.5644;-122.289;98;325;3014850
19;6;2014;4;1.75;142;813;1.5;0;0;4;7;142;0;1968;0;98058;47.4556;-122.157;129;813;2148404
6;3;2015;3;3.5;159;195;2.0;0;0;3;8;120;39;2008;0;98122;47.6055;-122.305;151;143;4433720
25;8;2014;4;1.75;347;1577;1.0;0;0;4;7;200;147;1974;0;98022;47.1775;-122.022;175;1576;2865600
22;4;2015;2;1.0;87;465;1.0;0;0;4;7;87;0;1937;0;98117;47.6879;-122.385;145;418;2801920
24;2;2015;3;2.5;163;2077;2.0;0;0;3;8;163;0;1994;0;98045;47.4807;-121.779;226;2077;3478520
18;6;2014;4;2.5;169;627;2.0;0;0;3;7;169;0;1994;0;98038;47.3845;-122.032;169;660;2567100
12;9;2014;3;3.25;140;186;2.0;0;0;3;9;124;17;2001;0;98116;47.5815;-122.402;140;126;5174000
6;8;2014;3;2.0;120;113;3.0;0;0;3;8;120;0;2001;0;98103;47.6609;-122.344;120;301;3582000
17;4;2015;3;2.0;146;488;1.0;0;0;3;7;146;0;1998;0;98092;47.3163;-122.188;146;488;2216860
27;4;2015;4;2.5;179;646;2.0;0;0;3;8;179;0;1995;0;98055;47.4309;-122.191;194;650;2905002
11;9;2014;4;3.5;264;3729;1.0;0;4;4;10;264;0;1986;0;98038;47.401;-122.026;295;3424;6686400
18;3;2015;3;2.5;144;756;2.0;0;0;3;7;144;0;1991;0;98031;47.404;-122.191;144;756;2133280
16;7;2014;2;1.0;77;13373;1.0;0;0;3;5;77;0;2006;0;98070;47.3889;-122.482;128;13373;4119571
4;11;2014;3;2.5;278;2995;2.0;0;0;4;8;278;0;1978;0;98077;47.7718;-122.095;278;3391;5038083
23;7;2014;3;2.5;186;674;2.0;0;0;3;9;186;0;1995;0;98034;47.7067;-122.2;228;754;4596900
12;2;2015;4;1.5;222;695;1.5;0;2;3;7;222;0;1920;0;98178;47.504;-122.227;265;638;2698440
9;9;2014;3;1.75;270;3480;1.0;0;0;4;7;142;128;1967;0;98052;47.7015;-122.164;234;1700;4537200
26;6;2014;4;1.75;194;16187;1.0;0;0;3;7;150;44;1964;0;98024;47.5753;-121.95;250;16187;4485460
5;1;2015;4;2.25;204;869;1.0;0;0;5;7;120;85;1962;0;98133;47.7448;-122.333;177;805;3367080
23;12;2014;3;2.25;173;467;2.0;0;0;3;8;173;0;2012;0;98019;47.7318;-121.982;216;508;2825800
10;7;2014;5;4.25;564;15945;2.0;0;0;3;12;564;0;1999;0;98024;47.5954;-121.95;435;19627;12338000
3;12;2014;2;1.0;88;368;1.0;0;0;3;7;88;0;1941;0;98103;47.6885;-122.337;123;376;3836720
30;7;2014;3;1.75;149;849;1.0;0;0;5;7;149;0;1955;0;98006;47.5724;-122.179;147;910;4975000
19;12;2014;3;2.5;209;1081;2.0;0;0;3;8;209;0;1988;0;98056;47.5272;-122.169;219;1081;4282480
7;1;2015;3;2.5;212;953;2.0;0;0;4;8;212;0;1985;0;98058;47.4334;-122.161;215;938;3024800
17;7;2014;2;1.0;87;476;1.0;0;0;3;7;87;0;1909;0;98122;47.6073;-122.308;121;476;2985000
3;4;2015;3;2.5;142;790;1.0;0;0;5;7;96;46;1996;0;98038;47.3592;-122.046;172;756;1950200
14;11;2014;5;1.75;203;2533;1.0;0;0;4;7;203;0;1947;1974;98166;47.4546;-122.337;151;3668;2467600
25;2;2015;3;2.0;218;1395;1.0;0;0;4;8;164;54;1976;0;98004;47.6408;-122.219;328;1460;10348000
6;5;2014;4;2.0;134;713;1.0;0;0;3;7;111;22;1971;0;98034;47.7245;-122.2;136;897;3160120
12;5;2015;3;2.5;204;376;2.0;0;0;3;8;204;0;2005;0;98058;47.4362;-122.178;215;472;2905400
28;10;2014;4;3.0;213;766;2.0;0;0;3;9;213;0;1990;0;98042;47.3739;-122.156;213;766;2614860
8;9;2014;4;3.0;375;1830;2.0;0;0;3;11;375;0;1987;0;98052;47.7205;-122.127;365;2033;7864480
22;7;2014;4;2.5;242;304;1.5;0;0;5;8;178;64;1922;0;98103;47.6636;-122.33;168;304;7960000
3;9;2014;3;2.5;138;199;2.0;0;0;3;7;138;0;2005;0;98055;47.4324;-122.197;138;195;1886520
19;9;2014;4;2.5;228;491;2.0;0;0;3;8;228;0;2003;0;98011;47.7734;-122.224;214;434;4179000
16;9;2014;4;2.5;159;894;1.0;0;0;3;9;134;25;1976;2014;98006;47.559;-122.164;199;848;5962040
21;8;2014;5;2.5;452;1096;2.0;0;0;3;10;322;130;1983;0;98074;47.633;-122.041;295;1059;5751100
12;3;2015;3;2.5;291;813;2.0;0;0;3;10;291;0;1991;0;98052;47.6954;-122.103;266;836;6710280
8;7;2014;2;2.0;118;127;3.0;0;0;3;8;118;0;2000;0;98115;47.6776;-122.318;150;287;3486480
16;9;2014;3;1.75;197;1010;1.0;0;2;3;8;143;54;1977;0;98146;47.504;-122.382;229;1093;4600880
23;9;2014;3;1.5;155;765;1.0;0;0;5;7;155;0;1954;0;98001;47.2613;-122.255;193;456;1814482
22;7;2014;3;2.25;192;1075;2.0;0;0;3;7;192;0;1974;0;98001;47.3417;-122.271;176;699;1560160
15;7;2014;2;1.0;132;495;1.0;0;0;3;8;99;33;1953;0;98105;47.6694;-122.275;223;502;5102360
22;4;2015;3;1.5;116;20437;1.0;0;0;4;6;116;0;1980;0;98038;47.4056;-121.955;179;19546;2786000
19;8;2014;3;1.0;87;741;1.0;0;0;4;7;87;0;1960;0;98032;47.3838;-122.289;107;748;1631800
2;12;2014;3;1.75;178;846;1.0;0;0;3;7;178;0;1968;0;98072;47.7487;-122.082;178;907;3184000
10;11;2014;3;2.5;329;912;1.0;0;0;3;10;242;87;2005;0;98027;47.5534;-122.078;337;716;8198800
19;3;2015;3;2.0;117;507;1.0;0;0;3;7;117;0;1972;0;98034;47.7355;-122.18;140;507;4019800
9;10;2014;5;2.5;217;669;1.0;0;0;3;7;121;97;1975;0;98034;47.7206;-122.211;179;671;3781000
5;11;2014;3;2.25;241;861;1.0;0;0;5;8;134;107;1977;0;98028;47.7691;-122.262;240;878;4139200
2;5;2015;3;4.5;369;2315;2.0;0;2;3;10;303;66;1977;1999;98034;47.7183;-122.258;242;1286;11542000
31;12;2014;3;1.75;113;904;1.0;0;0;3;7;113;0;1965;0;98011;47.7736;-122.214;151;930;2654660
22;2;2015;3;1.0;130;966;1.0;0;0;4;6;130;0;1976;0;98038;47.362;-122.029;114;948;1846720
21;4;2015;3;2.75;219;1497;1.0;0;0;4;8;159;60;1983;0;98006;47.5698;-122.121;197;1497;5501156
14;10;2014;3;1.75;174;919;1.0;0;0;4;8;174;0;1960;0;98040;47.5505;-122.221;177;929;6455560
20;5;2014;3;2.5;263;539;2.0;0;0;3;9;263;0;2001;0;98028;47.7605;-122.234;232;538;4385960
8;1;2015;3;2.5;210;338;2.0;0;0;3;8;210;0;1994;0;98072;47.7356;-122.157;218;345;3952140
26;11;2014;3;3.0;183;1949;2.0;1;3;4;9;164;19;1980;0;98070;47.3844;-122.438;212;7005;5611800
12;6;2014;4;2.5;292;857;1.0;0;2;5;9;164;127;1966;0;98055;47.4904;-122.226;229;892;4600880
28;1;2015;3;1.75;115;804;1.0;0;0;5;7;115;0;1986;0;98042;47.3663;-122.089;138;764;2029800
26;6;2014;4;3.5;321;728;2.0;0;0;3;10;321;0;2007;0;98006;47.5637;-122.123;299;796;8358000
5;3;2015;3;2.25;239;789;2.0;0;0;4;8;239;0;1989;0;98042;47.3759;-122.125;223;748;2770080
4;11;2014;3;2.0;140;317;2.0;0;0;3;7;140;0;1985;0;98031;47.3912;-122.167;146;351;1830800
9;12;2014;4;2.25;222;1045;2.0;0;0;3;9;222;0;1988;0;98023;47.3305;-122.371;230;1045;2861620
12;11;2014;3;1.0;91;650;1.0;0;0;3;6;91;0;1953;0;98133;47.7617;-122.357;113;650;2626800
